49.633003	1.000000	48.692271	2.160404e-04	100.041708	138.126833	7.823570e-18	2.113413e-08	8.609859e-30
48.640202	1.000000	46.874594	2.147167e-04	99.019674	135.418470	2.034847e-17	5.591219e-08	2.271398e-29
47.666866	1.000000	45.121340	2.134178e-04	98.038751	132.763211	5.085171e-17	1.421178e-07	5.753319e-29
46.712616	1.000000	43.430437	2.121431e-04	97.094416	130.160016	1.219808e-16	3.467202e-07	1.398604e-28
45.777077	1.000000	41.799868	2.108917e-04	96.182144	127.607865	2.814537e-16	8.136102e-07	3.269589e-28
44.859879	1.000000	40.227662	2.096631e-04	95.297414	125.105749	6.260621e-16	1.840453e-06	7.366808e-28
43.960667	1.000000	38.711917	2.084566e-04	94.435838	122.652699	1.340937e-15	4.008567e-06	1.597798e-27
43.079086	1.000000	37.250766	2.072717e-04	93.593667	120.247747	2.776599e-15	8.440007e-06	3.349418e-27
42.214790	1.000000	35.842400	2.061078e-04	92.767238	117.889948	5.604351e-15	1.732110e-05	6.774088e-27
41.367443	1.000000	34.485066	2.049644e-04	91.952647	115.578385	1.084220e-14	3.406950e-05	1.326468e-26
40.536709	1.000000	33.177050	2.038410e-04	91.145511	113.312142	2.028257e-14	6.479532e-05	2.510902e-26
39.722263	1.000000	31.916697	2.027371e-04	90.340794	111.090334	3.665860e-14	1.190532e-04	4.588391e-26
38.923790	1.000000	30.702405	2.016525e-04	89.532311	108.912099	6.436684e-14	2.124936e-04	8.145971e-26
38.140972	1.000000	29.532610	2.005870e-04	88.712381	106.776572	1.095807e-13	3.677128e-04	1.404126e-25
37.373505	1.000000	28.405811	1.995404e-04	87.870591	104.682921	1.814135e-13	6.187385e-04	2.350179e-25
36.621082	1.000000	27.320548	1.985130e-04	86.993386	102.630313	2.918518e-13	1.011660e-03	3.821422e-25
35.883415	1.000000	26.275432	1.975054e-04	86.065109	100.617957	4.542382e-13	1.600143e-03	6.001685e-25
35.160213	1.000000	25.269123	1.965183e-04	85.061307	98.645062	6.931836e-13	2.481417e-03	9.249001e-25
34.451191	1.000000	24.300338	1.955535e-04	83.952549	96.710849	1.037404e-12	3.773487e-03	1.390717e-24
33.756069	1.000000	23.367868	1.946131e-04	82.710563	94.814557	1.510743e-12	5.583466e-03	2.045762e-24
33.074577	1.000000	22.470574	1.937003e-04	81.296527	92.955447	2.151195e-12	8.077605e-03	2.942285e-24
32.406448	1.000000	21.607402	1.928196e-04	79.596133	91.132791	3.096654e-12	1.181303e-02	4.154153e-24
31.751419	1.000000	20.777383	1.919771e-04	77.696839	89.345871	4.220994e-12	1.635739e-02	5.716577e-24
31.109234	1.000000	19.979664	1.911809e-04	75.471927	87.593990	5.693163e-12	2.241088e-02	7.789458e-24
30.479641	1.000000	19.213500	1.904415e-04	72.901158	85.876461	7.558212e-12	3.022083e-02	1.045045e-23
29.862394	1.000000	18.478288	1.897723e-04	69.883115	84.192612	1.001531e-11	4.067236e-02	1.382337e-23
29.257250	1.000000	17.773573	1.891906e-04	66.042367	82.541778	1.368965e-11	5.646554e-02	1.803781e-23
28.663971	1.000000	17.099076	1.887176e-04	62.155701	80.923313	1.767937e-11	7.406088e-02	2.305350e-23
28.082325	1.000000	16.454803	1.883820e-04	58.017956	79.336583	2.246380e-11	9.557199e-02	2.938555e-23
27.512083	1.000000	15.840940	1.882173e-04	53.682872	77.780963	2.824692e-11	1.220528e-01	3.707556e-23
26.953024	1.000000	15.257986	1.882648e-04	49.288596	76.255849	3.513134e-11	1.541759e-01	4.625700e-23
26.404926	1.000000	14.706785	1.885758e-04	44.942620	74.760639	4.330219e-11	1.930230e-01	5.718452e-23
25.867575	1.000000	14.188585	1.892122e-04	40.772861	73.294744	5.287777e-11	2.394433e-01	7.003557e-23
25.340759	1.000000	13.704972	1.902458e-04	37.111104	71.857591	6.292539e-11	2.895122e-01	8.374622e-23
24.824274	1.000000	13.258611	1.917769e-04	33.518004	70.448620	7.562322e-11	3.536059e-01	1.008895e-22
24.317917	0.999999	12.852112	1.939041e-04	30.298156	69.067277	9.013472e-11	4.284806e-01	1.206052e-22
23.821487	0.999999	12.489113	1.967520e-04	27.467965	67.713018	1.065676e-10	5.152739e-01	1.429938e-22
23.334791	0.999999	12.174089	2.004682e-04	24.975420	66.385310	1.256462e-10	6.182913e-01	1.683340e-22
22.857639	0.999998	11.912450	2.052248e-04	22.885174	65.083640	1.465121e-10	7.342841e-01	1.968349e-22
22.389843	0.999997	11.710498	2.112096e-04	21.150123	63.807492	1.693180e-10	8.650225e-01	2.280330e-22
21.931219	0.999996	11.576415	2.186627e-04	19.707870	62.556366	1.948659e-10	1.015907e+00	2.631504e-22
21.481588	0.999994	11.519454	2.278461e-04	18.550805	61.329773	2.230098e-10	1.187871e+00	3.019602e-22
21.040773	0.999991	11.550312	2.390500e-04	17.668222	60.127230	2.534431e-10	1.381196e+00	3.758289e-22
20.608603	0.999987	11.670422	2.523245e-04	17.055953	58.948268	2.844305e-10	1.588001e+00	4.262484e-22
20.184904	0.999982	11.901956	2.682338e-04	16.694564	57.792418	3.160605e-10	1.810720e+00	4.770413e-22
19.769514	0.999974	12.263244	2.872325e-04	16.527033	56.659234	3.520910e-10	2.073219e+00	5.353982e-22
19.362268	0.999965	12.771848	3.097468e-04	16.612708	55.548268	3.877084e-10	2.350236e+00	5.954493e-22
18.963009	0.999953	13.451436	3.363118e-04	16.891338	54.459088	4.302934e-10	2.689412e+00	6.643981e-22
18.571577	0.999937	14.324927	3.674103e-04	17.440260	53.391262	4.717257e-10	3.044030e+00	7.346813e-22
18.187820	0.999917	15.421421	4.036458e-04	18.252300	52.344374	5.141444e-10	3.429404e+00	8.080934e-22
17.811588	0.999892	16.773654	4.456550e-04	19.277032	51.318013	5.742930e-10	3.963713e+00	8.829066e-22
17.442734	0.999860	18.417072	4.941046e-04	20.677882	50.311778	6.197383e-10	4.428071e+00	9.582211e-22
17.081112	0.999821	20.394755	5.497748e-04	22.399158	49.325273	6.694249e-10	4.953410e+00	1.041678e-21
16.726582	0.999772	22.749165	6.133919e-04	24.483529	48.358115	7.183657e-10	5.504795e+00	1.127390e-21
16.379002	0.999713	25.528444	6.857629e-04	26.959248	47.409916	7.670849e-10	6.086037e+00	1.213749e-21
16.038237	0.999641	28.788013	7.676900e-04	29.654193	46.480309	9.974534e-10	8.184732e+00	1.300846e-21
15.704153	0.999556	32.585441	8.600443e-04	33.077751	45.568930	1.067751e-09	9.062303e+00	1.385901e-21
15.376621	0.999453	36.986591	9.637702e-04	37.025525	44.675423	1.130978e-09	9.921066e+00	1.471847e-21
15.055511	0.999333	42.060154	1.079720e-03	41.534408	43.799435	1.192828e-09	1.080588e+01	1.556517e-21
14.740698	0.999191	47.883568	1.208862e-03	46.649552	42.940624	1.252448e-09	1.170702e+01	1.638741e-21
14.432057	0.999026	54.532297	1.352073e-03	52.408424	42.098653	1.309596e-09	1.261954e+01	1.718174e-21
14.129468	0.998835	62.094261	1.510290e-03	58.852118	41.273189	1.363335e-09	1.353166e+01	1.793665e-21
13.832812	0.998615	70.655402	1.684380e-03	65.995261	40.463912	1.406776e-09	1.436977e+01	1.857145e-21
13.541973	0.998364	80.323496	1.875362e-03	73.907606	39.670503	1.453500e-09	1.526747e+01	1.924062e-21
13.256837	0.998079	91.201488	2.083967e-03	82.600654	38.892651	1.495855e-09	1.614521e+01	1.985671e-21
12.977291	0.997756	103.400387	2.310925e-03	92.092000	38.130050	1.533367e-09	1.699426e+01	2.041199e-21
12.703227	0.997393	117.035857	2.557081e-03	102.425940	37.382403	1.570203e-09	1.785839e+01	2.090426e-21
12.434537	0.996988	132.235137	2.823020e-03	113.539591	36.649417	1.597617e-09	1.863531e+01	2.133054e-21
12.171115	0.996536	149.116796	3.109343e-03	125.436299	35.930802	1.619514e-09	1.936419e+01	2.168516e-21
