49.633003	1.000000	48.692271	2.160404e-04	100.041708	138.126833	7.188920e-18	1.941940e-08	7.905508e-30
48.640202	1.000000	46.874594	2.147167e-04	99.019674	135.418470	1.876568e-17	5.156207e-08	2.092953e-29
47.666866	1.000000	45.121340	2.134178e-04	98.038752	132.763211	4.705207e-17	1.314960e-07	5.319197e-29
46.712616	1.000000	43.430437	2.121431e-04	97.094418	130.160016	1.132383e-16	3.218637e-07	1.297330e-28
45.777077	1.000000	41.799868	2.108917e-04	96.182150	127.607865	2.621859e-16	7.578953e-07	3.043242e-28
44.859879	1.000000	40.227662	2.096631e-04	95.297427	125.105749	5.853756e-16	1.720806e-06	6.881945e-28
43.960667	1.000000	38.711917	2.084566e-04	94.435866	122.652699	1.259003e-15	3.763545e-06	1.498708e-27
43.079086	1.000000	37.250766	2.072717e-04	93.593725	120.247747	2.619167e-15	7.961260e-06	3.156035e-27
42.214790	1.000000	35.842400	2.061078e-04	92.767351	117.889948	5.315431e-15	1.642772e-05	6.416511e-27
41.367443	1.000000	34.485065	2.049644e-04	91.952855	115.578385	1.034735e-14	3.251365e-05	1.264017e-26
40.536709	1.000000	33.177049	2.038409e-04	91.145863	113.312142	1.949629e-14	6.228166e-05	2.409344e-26
39.722263	1.000000	31.916696	2.027371e-04	90.341324	111.090334	3.555190e-14	1.154558e-04	4.441566e-26
38.923790	1.000000	30.702403	2.016525e-04	89.533013	108.912099	6.299882e-14	2.079714e-04	7.956145e-26
38.140972	1.000000	29.532609	2.005869e-04	88.713072	106.776572	1.083364e-13	3.635268e-04	1.384837e-25
37.373505	1.000000	28.405810	1.995404e-04	87.870707	104.682921	1.812954e-13	6.183184e-04	2.342453e-25
36.621082	1.000000	27.320551	1.985131e-04	86.991614	102.630313	2.949694e-13	1.022439e-03	3.851329e-25
35.883415	1.000000	26.275445	1.975057e-04	86.058284	100.617957	4.653307e-13	1.639180e-03	6.132173e-25
35.160213	1.000000	25.269155	1.965192e-04	85.044879	98.645062	7.184864e-13	2.571939e-03	9.561331e-25
34.451191	1.000000	24.300409	1.955554e-04	83.917701	96.710849	1.088699e-12	3.959995e-03	1.455261e-24
33.756069	1.000000	23.368010	1.946169e-04	82.644491	94.814557	1.604384e-12	5.929454e-03	2.165972e-24
33.074577	1.000000	22.470839	1.937076e-04	81.180497	92.955447	2.310831e-12	8.676922e-03	3.150709e-24
32.406448	1.000000	21.607866	1.928324e-04	79.399204	91.132791	3.362891e-12	1.282856e-02	4.495696e-24
31.751419	1.000000	20.778158	1.919986e-04	77.388706	89.345871	4.634166e-12	1.795852e-02	6.256720e-24
31.109234	1.000000	19.980904	1.912155e-04	75.020818	87.593990	6.302092e-12	2.480809e-02	8.597169e-24
30.479641	1.000000	19.215424	1.904953e-04	72.269949	85.876461	8.430164e-12	3.370784e-02	1.162163e-23
29.862394	1.000000	18.481192	1.898540e-04	69.032606	84.192612	1.124719e-11	4.567646e-02	1.547541e-23
29.257250	1.000000	17.777854	1.893115e-04	64.946586	82.541778	1.541630e-11	6.359045e-02	2.031503e-23
28.663971	1.000000	17.105257	1.888929e-04	60.804554	80.923313	2.002862e-11	8.390821e-02	2.612584e-23
28.082325	1.000000	16.463550	1.886310e-04	56.445592	79.336583	2.555474e-11	1.087340e-01	3.344531e-23
27.512083	1.000000	15.853110	1.885649e-04	51.932355	77.780963	3.224395e-11	1.393454e-01	4.234469e-23
26.953024	1.000000	15.274652	1.887422e-04	47.420562	76.255849	4.021398e-11	1.765205e-01	5.298045e-23
26.404926	1.000000	14.729293	1.892224e-04	43.027473	74.760639	4.967138e-11	2.214830e-01	6.563555e-23
25.867575	1.000000	14.218628	1.900770e-04	38.876570	73.294744	6.076418e-11	2.752731e-01	8.052550e-23
25.340759	1.000000	13.744654	1.913897e-04	35.258252	71.857591	7.256200e-11	3.340455e-01	9.659538e-23
24.824274	1.000000	13.310482	1.932732e-04	31.793502	70.448620	8.726304e-11	4.083568e-01	1.164547e-22
24.317917	0.999999	12.919268	1.958411e-04	28.735500	69.067277	1.040325e-10	4.950719e-01	1.392409e-22
23.821487	0.999999	12.575264	1.992344e-04	26.084788	67.713018	1.229918e-10	5.955186e-01	1.650806e-22
23.334791	0.999999	12.283633	2.036185e-04	23.783747	66.385310	1.449332e-10	7.144943e-01	1.942350e-22
22.857639	0.999998	12.050594	2.091863e-04	21.882748	65.083640	1.688465e-10	8.481828e-01	2.269104e-22
22.389843	0.999997	11.883416	2.161488e-04	20.329107	63.807492	1.949326e-10	9.987970e-01	2.626089e-22
21.931219	0.999996	11.791387	2.247731e-04	19.064063	62.556366	2.240366e-10	1.172223e+00	3.026203e-22
21.481588	0.999994	11.785028	2.353507e-04	18.078649	61.329773	2.559444e-10	1.369338e+00	3.466322e-22
21.040773	0.999991	11.876422	2.482022e-04	17.361054	60.127230	2.903322e-10	1.590644e+00	4.310035e-22
20.608603	0.999987	12.067735	2.633928e-04	16.905075	58.948268	3.253206e-10	1.827666e+00	4.880450e-22
20.184904	0.999982	12.383420	2.815339e-04	16.696919	57.792418	3.610196e-10	2.083254e+00	5.456165e-22
19.769514	0.999974	12.843813	3.031173e-04	16.692307	56.659234	4.012898e-10	2.382297e+00	6.111228e-22
19.362268	0.999965	13.469002	3.286131e-04	16.943488	55.548268	4.411301e-10	2.698463e+00	6.784599e-22
18.963009	0.999953	14.285480	3.586005e-04	17.404338	54.459088	4.883507e-10	3.082672e+00	7.551706e-22
18.571577	0.999937	15.319236	3.936054e-04	18.146383	53.391262	5.341806e-10	3.483820e+00	8.332038e-22
18.187820	0.999917	16.602356	4.342692e-04	19.168967	52.344374	5.808813e-10	3.918004e+00	9.143609e-22
17.811588	0.999892	18.170640	4.812658e-04	20.432456	51.318013	6.470169e-10	4.517324e+00	9.968162e-22
17.442734	0.999860	20.062400	5.352901e-04	22.087937	50.311778	6.965845e-10	5.035531e+00	1.079526e-21
17.081112	0.999821	22.323948	5.971512e-04	24.092339	49.325273	7.503213e-10	5.616905e+00	1.170332e-21
16.726582	0.999772	25.000959	6.676022e-04	26.488410	48.358115	8.028247e-10	6.222557e+00	1.262948e-21
16.379002	0.999713	28.145073	7.474764e-04	29.306990	47.409916	8.547333e-10	6.856652e+00	1.355760e-21
16.038237	0.999641	31.815345	8.375855e-04	32.425188	46.480309	1.111183e-09	9.215014e+00	1.448688e-21
15.704153	0.999556	36.073622	9.388244e-04	36.272050	45.568930	1.185973e-09	1.016688e+01	1.538935e-21
15.376621	0.999453	40.989697	1.052150e-03	40.682048	44.675423	1.252367e-09	1.108923e+01	1.629345e-21
15.055511	0.999333	46.636146	1.178424e-03	45.694848	43.799435	1.316781e-09	1.203290e+01	1.717728e-21
14.740698	0.999191	53.094239	1.318623e-03	51.356152	42.940624	1.378333e-09	1.298736e+01	1.802881e-21
14.432057	0.999026	60.443226	1.473620e-03	57.703469	42.098653	1.436785e-09	1.394721e+01	1.884456e-21
14.129468	0.998835	68.775152	1.644339e-03	64.777345	41.273189	1.491212e-09	1.490034e+01	1.961306e-21
13.832812	0.998615	78.181125	1.831627e-03	72.590142	40.463912	1.534721e-09	1.577231e+01	2.025363e-21
13.541973	0.998364	88.774518	2.036458e-03	81.214970	39.670503	1.580975e-09	1.669819e+01	2.092150e-21
13.256837	0.998079	100.664280	2.259523e-03	90.659890	38.892651	1.622292e-09	1.759731e+01	2.152872e-21
12.977291	0.997756	113.965867	2.501499e-03	100.938661	38.130050	1.658229e-09	1.846098e+01	2.206799e-21
12.703227	0.997393	128.796815	2.763179e-03	112.092957	37.382403	1.693256e-09	1.933627e+01	2.253718e-21
12.434537	0.996988	145.285344	3.045075e-03	124.042786	36.649417	1.718058e-09	2.011376e+01	2.293354e-21
12.171115	0.996536	163.548360	3.347720e-03	136.783683	35.930802	1.736891e-09	2.083638e+01	2.325207e-21
11.912858	0.996037	183.712391	3.671533e-03	150.267592	35.226277	1.749811e-09	2.150029e+01	2.349338e-21
11.659665	0.995486	205.904393	4.017029e-03	164.427239	34.535566	1.757032e-09	2.210362e+01	2.365906e-21
11.411437	0.994881	230.227970	4.384495e-03	179.151391	33.858400	1.758195e-09	2.263733e+01	2.891762e-21
11.168076	0.994221	256.330251	4.768620e-03	193.897339	33.194510	1.747530e-09	2.301944e+01	2.899505e-21
10.929486	0.993502	284.657525	5.173943e-03	208.959692	32.543639	1.734895e-09	2.337393e+01	2.899118e-21
10.695575	0.992723	314.475289	5.592631e-03	223.912581	31.905528	1.720970e-09	2.370790e+01	2.887142e-21
10.466250	0.991881	345.783262	6.024572e-03	238.328809	31.279931	1.699962e-09	2.393885e+01	2.867932e-21
10.241423	0.990976	378.581920	6.469671e-03	252.221997	30.666601	1.675587e-09	2.411442e+01	2.846621e-21
10.021003	0.990005	412.821516	6.927342e-03	-nan	30.065296	1.641916e-09	-nan	2.810256e-21
